precio_m2_inmueble,id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion,comunidad_autonoma,poblacion,superficie_km2,precio_m2_ciudad,latitud_centro,longitud_centro,distrito,renta_media,precio_m2_barrio,latitud_barrio,longitud_barrio,num_colegios,num_centros_salud,num_estaciones_transp,num_zonas_verdes,nivel_servicios,indice_seguridad,indice_contaminacion,indice_accesibilidad,descripcion,poblacion_km2
5514.102141680395,76,madrid,retiro,Venta,dúplex,334706.0,60.7,4,2,buen estado,1975,tercero,0,1,0,1,0,3.74,2025-01-27,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
6097.3129251700675,77,madrid,tetuán,Venta,piso,537783.0,88.2,3,2,buen estado,1972,ático,0,0,,1,1,7.13,2024-12-02,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5117.476489028213,78,madrid,tetuán,Venta,ático,326495.0,63.8,6,1,obra nueva,2019,ático,1,0,1,1,0,5.88,2024-10-30,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Piso en la última planta, con vistas y terraza.",5460.863809366209
4445.3488372093025,79,madrid,retiro,Venta,estudio,248495.0,55.9,1,1,buen estado,2013,tercero,1,0,0,0,0,3.99,2025-03-30,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Vivienda de planta única, generalmente compacta.",5460.863809366209
5031.090712742981,80,madrid,retiro,Venta,piso,465879.0,92.6,5,3,buen estado,1974,tercero,0,0,0,1,0,6.88,2025-02-07,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5110.299251870324,81,madrid,tetuán,Alquiler,piso,409846.0,80.2,3,1,buen estado,1972,ático,0,0,0,1,0,4.64,2025-03-05,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4854.725050916497,82,madrid,chamberí,Alquiler,piso,238367.0,49.1,1,1,buen estado,1998,segundo,1,1,0,0,0,,2025-03-25,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4065.138226882745,83,madrid,arganzuela,Venta,dúplex,426433.0,104.9,2,2,obra nueva,2018,sexto,0,1,0,1,1,5.99,,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,31325.0,4974.250892259588,40.4132,-3.6936,1,0,6,4,alto,6.5,6.6,6.4,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
4865.411764705882,84,madrid,chamberí,Alquiler,estudio,454916.0,93.5,1,1,buen estado,1996,octavo,1,1,1,0,1,6.22,2024-12-11,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Vivienda de planta única, generalmente compacta.",5460.863809366209
4674.082397003745,85,madrid,salamanca,Venta,dúplex,499192.0,106.8,2,1,buen estado,1986,octavo,1,0,0,1,0,2.38,2025-03-10,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
5096.442953020134,86,madrid,retiro,Alquiler,ático,379685.0,74.5,2,2,buen estado,1983,octavo,1,1,1,0,1,7.82,2025-01-26,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Piso en la última planta, con vistas y terraza.",5460.863809366209
5107.917705735661,87,madrid,tetuán,Venta,piso,409655.0,80.2,4,3,reformado,1979,séptimo,0,0,0,1,0,3.08,2024-12-14,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
,88,madrid,chamberí,Alquiler,piso,,68.8,2,2,obra nueva,2021,ático,1,0,0,1,1,4.75,2024-12-09,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4623.268529769138,89,madrid,retiro,Venta,estudio,380495.0,82.3,,1,buen estado,1954,quinto,,0,0,0,0,6.14,2024-12-29,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Vivienda de planta única, generalmente compacta.",5460.863809366209
5188.809523809524,90,madrid,tetuán,Venta,piso,566618.0,109.2,3,1,buen estado,1983,segundo,1,0,0,0,0,4.64,2025-04-07,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5635.063829787234,91,madrid,chamberí,Venta,piso,397272.0,70.5,4,1,buen estado,2007,sexto,1,0,0,1,0,,2024-10-24,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5450.066777963272,92,madrid,chamberí,Alquiler,piso,326459.0,59.9,1,1,obra nueva,2023,bajo,0,0,0,1,1,5.46,2025-03-05,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
,93,madrid,centro,Venta,ático,,,2,1,buen estado,1974,sexto,1,0,0,0,1,6.44,2025-01-24,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,"Piso en la última planta, con vistas y terraza.",5460.863809366209
4677.057692307692,94,madrid,tetuán,Alquiler,piso,486414.0,104.0,2,,buen estado,1977,tercero,0,0,1,0,0,6.54,2025-02-10,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5519.826388888889,95,madrid,chamberí,Venta,piso,476913.0,86.4,2,1,buen estado,2011,ático,1,,0,0,0,3.39,2025-03-31,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
,96,madrid,centro,Alquiler,dúplex,,65.0,5,1,reformado,2006,noveno,1,1,,1,0,3.28,2025-02-22,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
5821.380753138075,97,madrid,salamanca,Alquiler,piso,278262.0,47.8,4,3,buen estado,1983,primero,1,0,0,0,1,5.82,2025-03-22,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4949.206896551724,98,madrid,centro,Venta,piso,430581.0,87.0,3,2,buen estado,1991,sexto,0,0,0,0,0,8.67,2024-12-31,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4582.654867256637,99,madrid,chamberí,Venta,piso,258920.0,56.5,1,1,reformado,1972,cuarto,1,0,0,0,0,5.61,2025-01-24,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4796.244939271255,100,madrid,retiro,Alquiler,piso,473869.0,98.8,2,1,obra nueva,2018,quinto,0,,1,1,0,5.23,2024-12-05,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5230.819672131148,101,madrid,arganzuela,Venta,chalet,350988.0,67.1,4,2,buen estado,1996,bajo,1,0,0,1,0,6.09,2024-12-11,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,31325.0,4974.250892259588,40.4132,-3.6936,1,0,6,4,alto,6.5,6.6,6.4,"Casa independiente, a menudo con jardín y mayor espacio.",5460.863809366209
4899.524913093859,102,madrid,chamberí,Alquiler,estudio,422829.0,86.3,,1,buen estado,1978,séptimo,1,0,0,1,1,6.64,2025-03-29,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Vivienda de planta única, generalmente compacta.",5460.863809366209
4934.764065335753,103,madrid,salamanca,Venta,piso,543811.0,110.2,2,1,buen estado,2000,quinto,1,0,,0,0,6.64,2024-11-20,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5085.009451795841,104,madrid,tetuán,Venta,estudio,537994.0,105.8,1,1,buen estado,2005,segundo,1,0,0,1,0,7.81,,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Vivienda de planta única, generalmente compacta.",5460.863809366209
5289.969372128638,105,madrid,salamanca,Venta,ático,690870.0,130.6,2,1,buen estado,1986,sexto,0,1,0,0,0,7.19,2025-01-18,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,"Piso en la última planta, con vistas y terraza.",5460.863809366209
4973.14696485623,106,madrid,arganzuela,Venta,piso,311319.0,62.6,7,1,obra nueva,2019,primero,1,1,0,1,0,2.85,2025-04-05,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,31325.0,4974.250892259588,40.4132,-3.6936,1,0,6,4,alto,6.5,6.6,6.4,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4298.370118845501,107,madrid,retiro,Alquiler,estudio,253174.0,58.9,1,1,buen estado,1992,noveno,1,0,1,0,0,7.92,2024-10-19,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Vivienda de planta única, generalmente compacta.",5460.863809366209
4633.58059914408,108,madrid,retiro,Venta,estudio,324814.0,70.1,1,1,buen estado,1955,ático,0,0,0,1,1,4.78,2025-01-04,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Vivienda de planta única, generalmente compacta.",5460.863809366209
4481.78396072013,109,madrid,salamanca,Alquiler,dúplex,273837.0,61.1,2,,buen estado,2013,quinto,1,0,0,1,0,5.33,2025-03-20,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
5772.384851586489,110,madrid,centro,Alquiler,piso,563962.0,97.7,3,1,obra nueva,2023,cuarto,1,1,0,0,0,5.57,2025-03-15,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5499.115168539326,111,madrid,tetuán,Alquiler,piso,391537.0,71.2,,1,obra nueva,2022,cuarto,1,1,0,1,0,,2024-12-30,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5136.0770975056685,112,madrid,chamberí,Alquiler,piso,453002.0,88.2,3,1,reformado,1982,tercero,1,0,0,1,0,1.62,2025-02-04,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4258.275862068966,113,madrid,tetuán,Venta,piso,284027.0,66.7,1,1,buen estado,1989,quinto,1,1,0,0,0,2.58,2024-11-24,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4503.455284552846,114,madrid,centro,Venta,dúplex,332355.0,73.8,1,1,buen estado,1964,noveno,1,0,0,1,0,5.95,2025-04-06,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
,115,madrid,retiro,Venta,piso,,,3,3,buen estado,2020,tercero,0,0,1,1,0,6.95,2025-01-21,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5510.83984375,116,madrid,centro,Venta,piso,282155.0,51.2,3,1,buen estado,1990,séptimo,1,1,0,0,0,3.1,2025-01-31,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4532.461273666093,117,madrid,salamanca,Venta,piso,263336.0,58.1,,1,buen estado,2003,cuarto,1,0,0,0,0,,2025-03-27,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4526.67852906287,118,madrid,tetuán,Venta,piso,381599.0,84.3,4,1,buen estado,1940,octavo,0,,0,1,0,6.86,2025-01-01,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
,119,madrid,retiro,Alquiler,piso,,106.2,6,2,buen estado,1995,primero,0,0,1,0,0,1.84,2024-11-27,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5230.8943089430895,120,madrid,retiro,Venta,piso,257360.0,49.2,2,1,obra nueva,2019,tercero,1,0,1,,1,5.82,2024-12-03,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5092.833020637899,121,madrid,arganzuela,Venta,estudio,542896.0,106.6,1,1,a reformar,1948,octavo,1,1,0,0,0,6.02,2025-03-10,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,31325.0,4974.250892259588,40.4132,-3.6936,1,0,6,4,alto,6.5,6.6,6.4,"Vivienda de planta única, generalmente compacta.",5460.863809366209
5751.216879293424,122,madrid,retiro,Alquiler,dúplex,586049.0,101.9,5,1,buen estado,2008,quinto,0,0,1,1,0,2.59,2024-11-23,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
5124.027777777777,123,madrid,retiro,Venta,piso,442716.0,86.4,3,1,buen estado,1987,bajo,1,1,0,0,1,3.78,2025-02-27,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4684.381028938907,124,madrid,retiro,Venta,piso,582737.0,124.4,2,1,reformado,1973,séptimo,1,1,0,1,0,4.61,2024-11-04,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4082.016348773842,125,madrid,salamanca,Venta,piso,299620.0,73.4,1,1,buen estado,1975,segundo,0,0,1,1,0,5.54,2024-10-22,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5783.346534653465,126,madrid,retiro,Alquiler,piso,292059.0,50.5,2,1,obra nueva,2021,séptimo,1,0,,,0,3.97,2024-10-27,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4611.871820956257,127,madrid,tetuán,Venta,piso,453347.0,98.3,4,,buen estado,1975,noveno,1,0,0,0,0,3.8,2024-12-25,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5615.903866248694,128,madrid,salamanca,Alquiler,piso,537442.0,95.7,1,1,obra nueva,2022,noveno,1,1,1,1,1,6.38,2025-03-16,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5269.7226753670475,129,madrid,chamberí,Alquiler,piso,323034.0,61.3,4,2,reformado,1970,cuarto,1,1,0,0,0,4.0,2025-03-08,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4468.550548112059,130,madrid,centro,Venta,estudio,366868.0,82.1,1,1,buen estado,1982,primero,1,1,0,0,0,2.5,2024-12-01,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,"Vivienda de planta única, generalmente compacta.",5460.863809366209
4110.705329153605,131,madrid,arganzuela,Venta,estudio,262263.0,63.8,,1,buen estado,1975,segundo,1,0,0,0,1,4.42,2025-02-27,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,31325.0,4974.250892259588,40.4132,-3.6936,1,0,6,4,alto,6.5,6.6,6.4,"Vivienda de planta única, generalmente compacta.",5460.863809366209
4833.421418636995,132,madrid,salamanca,Venta,piso,347523.0,71.9,2,1,buen estado,1994,séptimo,0,0,,0,1,2.11,2024-12-22,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4319.611650485437,133,madrid,salamanca,Venta,estudio,311444.0,72.1,1,1,obra nueva,2021,primero,1,1,0,1,1,4.13,,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,"Vivienda de planta única, generalmente compacta.",5460.863809366209
5192.217245240761,134,madrid,chamberí,Alquiler,dúplex,463665.0,89.3,1,1,buen estado,1991,ático,1,0,0,1,0,3.29,2024-11-28,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,30715.0,5015.702449625389,40.4085,-3.7091,2,1,0,1,bajo,4.2,6.1,6.6,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
4473.519994331965,135,madrid,centro,Venta,piso,821547.0,183.64665879238623,5,2,buen estado,1992,cuarto,0,0,0,0,0,4.28,2024-11-14,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4528.723702664797,136,madrid,salamanca,Venta,dúplex,322898.0,71.3,4,4,buen estado,1966,noveno,1,1,0,1,0,1.59,2024-12-21,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
5123.251833740831,137,madrid,centro,Venta,estudio,628623.0,122.7,1,1,buen estado,1997,cuarto,0,0,0,1,1,4.16,2025-02-14,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,"Vivienda de planta única, generalmente compacta.",5460.863809366209
4763.863636363637,138,madrid,tetuán,Venta,piso,356337.0,74.8,5,1,buen estado,1988,sexto,0,1,0,0,0,2.99,2024-12-30,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
5354.0625,139,madrid,tetuán,Venta,piso,445458.0,83.2,3,3,a reformar,1983,noveno,0,0,0,0,1,3.06,2025-03-08,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,27319.0,5006.982683195612,40.3993,-3.7114,3,1,6,0,alto,8.0,4.9,8.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4419.258353708231,140,madrid,salamanca,Alquiler,estudio,542243.0,122.7,1,1,buen estado,1981,bajo,0,0,1,0,0,1.5,2024-11-22,Madrid,3300000,604.3,5000,40.4168,-3.7038,centro,28477.0,5018.591066283978,40.4207,-3.7176,1,3,3,1,medio,6.3,3.1,8.4,"Vivienda de planta única, generalmente compacta.",5460.863809366209
5407.777777777778,141,madrid,centro,Venta,piso,175212.0,32.4,6,2,buen estado,1997,noveno,1,0,0,1,1,6.47,2025-01-28,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,30416.0,5010.976877804975,40.408,-3.7021,1,0,3,4,medio,5.7,5.7,6.5,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
4330.035587188612,142,madrid,arganzuela,Alquiler,chalet,365022.0,84.3,2,2,buen estado,1978,sexto,0,0,0,1,0,4.78,2025-01-02,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,31325.0,4974.250892259588,40.4132,-3.6936,1,0,6,4,alto,6.5,6.6,6.4,"Casa independiente, a menudo con jardín y mayor espacio.",5460.863809366209
5268.796169630644,143,madrid,retiro,Venta,ático,385149.0,73.1,5,3,buen estado,1979,séptimo,1,0,0,0,1,4.94,,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Piso en la última planta, con vistas y terraza.",5460.863809366209
5701.987767584097,144,madrid,arganzuela,Alquiler,dúplex,186455.0,32.7,,1,buen estado,1995,séptimo,0,0,0,1,0,5.54,2024-10-31,Madrid,3300000,604.3,5000,40.4168,-3.7038,periférico,31325.0,4974.250892259588,40.4132,-3.6936,1,0,6,4,alto,6.5,6.6,6.4,Apartamento de dos niveles comunicados mediante escalera interna.,5460.863809366209
4849.744346116027,145,madrid,retiro,Venta,piso,493219.0,101.7,3,1,obra nueva,2022,bajo,0,1,0,1,0,5.87,2025-03-26,Madrid,3300000,604.3,5000,40.4168,-3.7038,norte,20788.0,5043.203586080414,40.4166,-3.7224,3,1,7,1,alto,9.3,5.5,4.6,"Apartamento en edificio, usualmente con varias plantas.",5460.863809366209
